_id;PropertyID;PropType;taxkey;Address;CondoProject;District;nbhd;Style;Extwall;Stories;Year_Built;Rooms;FinishedSqft;Units;Bdrms;Fbath;Hbath;Lotsize;Sale_date;Sale_price
1141;128345;Condominium;2141182000;8584 W APPLETON AV, Unit P;SARATOGA PLACE;2;5202;Condo Townhouse;;2,0;1966;5;1216;1;3;1;1;1;2023-03-10;90000,00
1142;128397;Residential;2149989110;4968 N 90TH ST;;5;1400;Ranch;Block;1;1945;5;980;1;3;1;0;12180;2023-03-09;170000,00
1143;128407;Residential;2149998211;5046-5048 N 91ST ST;;5;1400;Duplex N/S;Brick;2,0;1972;10;2850;2;6;4;0;6750;2023-03-01;265000,00
1144;128441;Residential;2160013000;10434 W FAIRMOUNT AV;;5;1040;Ranch;Asphalt/Other;1;1958;5;1007;1;3;2;0;7686;2023-06-28;180000,00
1145;128460;Residential;2160032000;10439 W HARVEST LA;;5;1040;Ranch;Asphalt/Other;1;1958;5;919;1;3;2;0;7686;2023-10-13;225000,00
1146;128473;Residential;2160045000;10453 W FAIRMOUNT AV;;5;1040;Ranch;Aluminum/Vinyl;1;1958;5;909;1;3;1;0;7808;2023-05-15;174900,00
1147;128506;Residential;2160302000;4880 N 104TH ST;;5;1040;Ranch;Aluminum/Vinyl;1;1963;12;1288;1;8;1;1;6950;2023-10-31;250000,00
1148;128542;Residential;2161101000;5068--A N 107TH ST;;5;1040;Duplex O/S;Asphalt/Other;1,5;1931;7;1509;2;3;2;0;10080;2023-03-23;269900,00
1149;128579;Residential;2162423000;5043 N 106TH ST;;5;1040;Townhouse;Aluminum/Vinyl;2,0;1971;10;2590;2;6;2;2;7680;2023-07-27;256000,00
1150;128605;Residential;2169902110;10502 W HAMPTON AV;;5;1040;Milwaukee Bungalow;Aluminum/Vinyl;1;1933;6;1259;1;3;2;0;8775;2023-03-03;205000,00
1151;128606;Residential;2169903113;4849 N 105TH ST;;5;1040;Tudor;Brick;1;1929;5;1139;1;3;1;0;5940;2023-10-20;209000,00
1152;128610;Residential;2169906000;10331 W VILLARD AV;;5;1040;Res O/S A & 1/2;Stone;1,5;1928;7;1510;1;5;2;0;13438;2023-12-11;186850,00
1153;128624;Residential;2169924000;10320 W LANCASTER AV;;5;1040;Ranch;Stone;1;1950;4;980;1;2;1;1;8280;2023-08-07;250000,00
1154;128640;Residential;2169939110;5114 N 107TH ST;;5;1040;Cape Cod;Aluminum/Vinyl;1,5;1942;6;1172;1;4;1;1;7800;2023-01-18;185000,00
1155;128642;Residential;2169941110;5115 N 105TH ST;;5;1040;Ranch;Aluminum/Vinyl;1;1943;4;680;1;2;1;0;7800;2023-02-10;122500,00
1156;128653;Residential;2169955110;4980 N 107TH ST;;5;1040;Res O/S 2sty +;Asphalt/Other;2,0;1900;5;1373;1;3;1;0;5720;2023-05-17;180000,00
1157;128694;Residential;2169980114;4914--A N 105TH ST;;5;1040;Duplex N/S;Aluminum/Vinyl;1,5;1965;9;2082;2;5;2;1;8910;2023-03-10;225000,00
1158;128716;Lg Apartment;2169987300;10404 W HAMPTON AV;;5;6611;AP1 (Conventional Apt with 4-6 Units);Masonary Frame;2,0;1961;NULL;3400;4;NULL;0;0;9591;2023-10-06;345000,00
1159;128833;Residential;2170098000;10966-10968 W STARK ST;;5;1040;Duplex N/S;Aluminum/Vinyl;2,0;1959;10;1940;2;6;2;0;7684;2023-01-10;222000,00
1160;128842;Residential;2170107000;10835 W HARVEST LA;;5;1040;Ranch;Brick;1;1959;6;1062;1;3;1;0;7200;2023-10-10;235000,00
1161;128870;Residential;2170135000;10834 W HARVEST LA;;5;1040;Ranch;Brick;1;1959;5;1807;1;3;2;0;7200;2023-05-18;175000,00
1162;128900;Residential;2170205000;4839 N 110TH ST;;5;1040;Ranch;Masonry/Frame;1;1957;6;1794;1;4;2;1;11815;2023-09-28;220000,00
1163;128921;Residential;2170226000;10810 W HAMPTON AV;;5;1040;Ranch;Asphalt/Other;1;1956;5;1014;1;3;1;0;7380;2023-11-03;265000,00
1164;128922;Residential;2170227000;10820 W HAMPTON AV;;5;1040;Ranch;Aluminum/Vinyl;1;1957;5;946;1;3;1;0;7380;2023-05-23;174000,00
1165;129005;Lg Apartment;2189998110;5167 N LOVERS LANE RD;;5;6969;AP4 (Conv Apt with 21 or more Units);Masonary Frame;2,0;1970;NULL;32766;40;NULL;0;0;65819;2023-03-23;2300000,00
1166;129035;Lg Apartment;2210011210;10413 W HAMPTON AV;;5;6611;AP1 (Conventional Apt with 4-6 Units);Brick;2,0;1966;NULL;7320;6;NULL;0;0;14400;2023-11-22;570000,00
1167;129039;Lg Apartment;2210301000;10621-10631 W HAMPTON AV;;5;6611;Townhouse Apartment;Masonary Frame;2,0;1966;NULL;8368;7;NULL;0;0;15739;2023-01-10;480000,00
1168;129045;Residential;2210502000;10511-10515 W HAMPTON AV;;5;1040;Triplex;Aluminum/Vinyl;2,0;1970;14;3664;3;8;3;3;7200;2023-01-23;210000,00
1169;129063;Lg Apartment;2210629100;10211 W SHARON LA;;5;6869;AP3 (Conventional Apt with 12-20 Units);Brick;2,0;1972;NULL;18652;16;NULL;0;0;37700;2023-01-19;1250000,00
1170;129070;Lg Apartment;2219994110;10225-10227 W HAMPTON AV;;5;6611;AP1 (Conventional Apt with 4-6 Units);Precast Masonary;2,0;1954;NULL;5156;4;NULL;0;0;8606;2023-11-17;405001,00
1171;129071;Residential;2219995100;10217-10219 W HAMPTON AV;;5;1040;Duplex N/S;Aluminum/Vinyl;2,0;1965;10;2109;2;6;2;0;3960;2023-03-20;132000,00
1172;129090;Residential;2230009000;8734 W HERBERT AV;;5;1460;Duplex N/S;Brick;1,5;1961;9;2184;2;5;2;0;7182;2023-06-16;225000,00
1173;129092;Residential;2230011000;8750 W HERBERT AV;;5;1460;Duplex N/S;Brick;1,5;1961;9;2184;2;5;2;0;6208;2023-07-14;230000,00
1174;129113;Residential;2230032210;8809-8811 W HERBERT AV;;5;1460;Townhouse;Aluminum/Vinyl;2,0;1962;10;2204;2;6;2;2;6000;2023-10-30;240000,00
1175;129139;Residential;2230063000;8620 W GRANTOSA DR;;5;1460;Colonial;Aluminum/Vinyl;2,0;1966;7;2208;1;4;1;1;7200;2023-02-14;155000,00
1176;129139;Residential;2230063000;8620 W GRANTOSA DR;;5;1460;Colonial;Aluminum/Vinyl;2,0;1966;7;2208;1;4;1;1;7200;2023-12-05;257000,00
1177;129189;Residential;2230113000;4605 N 86TH ST;;5;1460;Cape Cod;Brick;1,5;1959;9;2148;1;4;2;1;7424;2023-09-25;305000,00
1178;129249;Residential;2230265000;4700 N 90TH ST;;5;1460;Ranch;Stone;1;1958;5;1252;1;3;1;1;5805;2023-10-31;225000,00
1179;129267;Residential;2230284000;4660 N 90TH ST;;5;1460;Ranch;Aluminum/Vinyl;1;1964;6;1131;1;4;1;1;5400;2023-04-14;250000,00
1180;129371;Residential;2230615000;4452 N 85TH ST;;5;1460;Ranch;Brick;1;1957;5;1130;1;3;1;1;7315;2023-08-08;217900,00
1181;129407;Residential;2230665000;8903 W LAWRENCE AV;;5;1460;Ranch;Aluminum/Vinyl;1;1958;5;952;1;3;1;1;6240;2023-02-02;149000,00
1182;129428;Residential;2230693000;8924 W PALMETTO AV;;5;1460;Ranch;Wood;1;1960;5;1079;1;3;1;1;6120;2023-07-24;200000,00
1183;129449;Residential;2230714000;9033 W GRANTOSA DR;;5;1460;Ranch;Brick;1;1961;6;1494;1;3;1;1;7680;2023-07-17;240000,00
1184;129456;Residential;2230721000;4461 N 89TH ST;;5;1460;Ranch;Brick;1;1957;5;1164;1;3;1;1;6050;2023-08-24;172000,00
1185;129464;Residential;2230729000;9000 W LAWRENCE AV;;5;1460;Ranch;Aluminum/Vinyl;1;1958;5;936;1;3;1;1;6000;2023-06-07;156000,00
1186;129497;Residential;2230762000;8742 W RUBY AV;;5;1460;Ranch;Aluminum/Vinyl;1;1960;5;984;1;3;1;0;7808;2023-08-24;150000,00
1187;129519;Residential;2230784000;8700 W LAWRENCE AV;;5;1460;Ranch;Aluminum/Vinyl;1;1957;5;936;1;3;1;0;7000;2023-06-30;127000,00
1188;129531;Residential;2230796000;8619 W RUBY AV;;5;1460;Ranch;Brick;1;1957;5;1165;1;3;1;1;8140;2023-04-13;125000,00
1189;129575;Residential;2230840000;8611 W GLENDALE AV;;5;1460;Cape Cod;Aluminum/Vinyl;1;1959;6;1174;1;4;1;1;7000;2023-08-23;193000,00
1190;129577;Residential;2230842000;8601 W GLENDALE AV;;5;1460;Ranch;Aluminum/Vinyl;1;1959;5;1102;1;3;1;2;7000;2023-05-11;187000,00
1191;129581;Residential;2230846000;8523 W GLENDALE AV;;5;1460;Ranch;Aluminum/Vinyl;1;1960;5;1110;1;3;1;1;6250;2023-09-18;191000,00
1192;129606;Residential;2230909000;8841 W PALMETTO AV;;5;1460;Ranch;Brick;1;1960;6;1271;1;3;1;1;6095;2023-03-03;250000,00
1193;129607;Residential;2230910000;8833 W PALMETTO AV;;5;1460;Ranch;Brick;1;1962;5;1225;1;3;1;1;6095;2023-06-27;246900,00
1194;129632;Residential;2231016000;4521 N 87TH ST;;5;1460;Ranch;Brick;1;1961;5;1294;1;3;1;0;6500;2023-07-31;115000,00
1195;129637;Lg Apartment;2231041000;8606 W CONGRESS ST;;5;6650;AP1 (Conventional Apt with 4-6 Units);Brick;2,0;1959;NULL;3664;4;NULL;0;0;9578;2023-02-07;295000,00
1196;129655;Lg Apartment;2240009100;8127 W APPLETON AV;;5;6673;AP1 (Conventional Apt with 4-6 Units);Brick;2,0;1967;NULL;2892;4;NULL;0;0;9660;2023-09-06;275000,00
1197;129733;Residential;2240146000;4590 N HOUSTON AV;;5;1470;Ranch;Brick;1;1957;5;1076;1;3;1;1;6837;2023-08-30;193900,00
1198;129763;Residential;2240176000;8200 W RUBY AV;;5;1470;Ranch;Aluminum/Vinyl;1;1957;5;1130;1;3;2;0;6120;2023-01-04;199000,00
1199;129796;Residential;2240328000;8139-8141 W BECKETT AV;;5;1470;Duplex N/S;Brick;2,0;1962;10;2382;2;6;2;0;4800;2023-03-31;210000,00
1200;129823;Residential;2240355000;4730 N 81ST ST;;5;1470;Cape Cod;Aluminum/Vinyl;1;1958;6;1129;1;4;2;0;4920;2023-02-28;195000,00
1201;129844;Residential;2240376000;4730 N 80TH ST;;5;1470;Ranch;Brick;1;1959;5;1179;1;3;1;1;5040;2023-06-15;180000,00
1202;129896;Residential;2240429000;4662 N 77TH ST;;5;1470;Cape Cod;Aluminum/Vinyl;1;1955;4;854;1;2;1;0;5280;2023-11-30;148000,00
1203;129917;Residential;2240452000;4673-4675 N 76TH ST;;5;1470;Duplex N/S;Brick;2,0;1958;10;1922;2;6;2;0;4800;2023-12-21;147000,00
1204;129938;Residential;2240473000;4645 N 77TH ST;;5;1470;Cape Cod;Aluminum/Vinyl;1,5;1951;6;1433;1;3;1;1;6000;2023-08-21;205000,00
1205;129989;Residential;2240524000;4619 N 79TH ST;;5;1470;Ranch;Aluminum/Vinyl;1;1959;5;1150;1;3;1;1;4800;2023-05-18;230000,00
1206;130036;Residential;2240577000;8015 W BECKETT AV;;5;1470;Duplex N/S;Brick;1,5;1959;9;2068;2;4;2;1;4800;2023-11-14;189000,00
1207;130123;Residential;2240663000;4529-4531 N 76TH ST;;5;1470;Duplex N/S;Wood;2,0;1959;10;2264;2;6;2;0;4800;2023-06-07;219000,00
1208;130131;Residential;2240671000;4573 N 76TH ST;;5;1470;Ranch;Aluminum/Vinyl;1;1954;6;1176;1;3;2;0;5040;2023-07-28;160000,00
1209;130180;Residential;2240728000;7706--A W CONGRESS ST;;5;1470;Duplex N/S;Masonry/Frame;1,5;1961;9;1875;2;5;2;0;5320;2023-02-07;132000,00
1210;130227;Residential;2240925000;4686 N 84TH ST;;5;1470;Cape Cod;Aluminum/Vinyl;1;1952;5;959;1;3;1;0;7200;2023-04-27;185000,00
1211;130229;Residential;2240927000;4662-4664 N 84TH ST;;5;1470;Duplex N/S;Brick;1,5;1958;9;1963;2;5;2;0;4800;2023-10-27;190000,00
1212;130278;Residential;2241049000;8008 W CONGRESS ST;;5;1470;Cape Cod;Aluminum/Vinyl;1;1956;6;1084;1;4;1;0;4920;2023-01-17;193000,00
1213;130281;Residential;2241052000;4427 N 80TH ST;;5;1470;Cape Cod;Aluminum/Vinyl;1;1957;6;1485;1;4;1;1;5453;2023-01-09;185000,00
1214;130293;Residential;2241064000;8055 W POTOMAC AV;;5;1470;Cape Cod;Aluminum/Vinyl;1;1955;6;1173;1;4;1;1;4800;2023-09-25;175000,00
1215;130310;Residential;2241081000;4451 N HOUSTON AV;;5;1470;Ranch;Wood;1;1959;5;1052;1;3;1;1;4800;2023-10-31;145000,00
1216;130362;Residential;2241133000;4437 N 83RD ST;;5;1470;Ranch;Brick;1;1957;5;1080;1;3;2;0;5248;2023-04-07;187000,00
1217;130400;Lg Apartment;2249991110;7825 W HAMPTON AV;;5;6673;AP2 (Conventional Apt with 7-11 Units);Brick;2,0;1958;NULL;6556;8;NULL;0;0;9120;2023-11-13;668000,00
1218;130408;Lg Apartment;2249995100;7719 W HAMPTON AV;;5;6673;AP2 (Conventional Apt with 7-11 Units);Brick;2,0;1958;NULL;6636;8;NULL;0;0;9840;2023-07-13;600000,00
1219;130444;Residential;2250032000;4534 N 75TH ST;;2;1480;Ranch;Aluminum/Vinyl;1;1953;6;1064;1;3;1;0;4800;2023-09-13;185000,00
1220;130465;Residential;2250053000;4562 N 74TH ST;;2;1480;Ranch;Aluminum/Vinyl;1;1953;5;1064;1;3;2;0;5400;2023-04-05;192000,00
1221;130473;Residential;2250061000;4512 N 74TH ST;;2;1480;Cape Cod;Aluminum/Vinyl;1,5;1955;5;1103;1;3;1;0;5400;2023-12-05;115000,00
1222;130505;Residential;2250093000;4519 N 72ND ST;;2;1480;Ranch;Aluminum/Vinyl;1;1954;6;1064;1;3;1;0;5080;2023-10-26;178000,00
1223;130569;Residential;2250157000;7209 W RUBY AV;;2;1480;Ranch;Wood;1;1963;6;1408;1;3;2;0;5080;2023-08-07;219000,00
1224;130615;Residential;2250203000;4437 N 74TH ST;;2;1480;Ranch;Stone;1;1959;4;1239;1;2;1;1;4800;2023-05-15;225000,00
1225;130659;Residential;2250249000;4355-4357 N 75TH ST;;2;1480;Duplex N/S;Aluminum/Vinyl;2,0;1958;10;2317;2;6;2;0;6776;2023-04-04;240000,00
1226;130677;Residential;2250267000;4304 N 75TH ST;;2;1480;Cape Cod;Aluminum/Vinyl;1;1951;6;1326;1;4;1;1;8128;2023-10-13;125000,00
1227;130705;Residential;2250296000;4334 N 74TH ST;;2;1480;Cape Cod;Aluminum/Vinyl;1,5;1955;6;1402;1;4;1;2;5400;2023-01-27;153000,00
1228;130709;Residential;2250300000;4356 N 74TH ST;;2;1480;Ranch;Brick;1;1959;5;1193;1;3;1;0;5400;2023-04-17;201700,00
1229;130776;Residential;2250367000;4219 N 72ND ST;;2;1480;Ranch;Brick;1;1960;5;1140;1;3;1;1;4840;2023-06-22;186000,00
1230;130810;Residential;2250401000;4255 N 73RD ST;;2;1480;Ranch;Aluminum/Vinyl;1;1958;5;1052;1;3;1;1;6750;2023-10-02;195000,00
1231;130894;Residential;2250541000;7325 W HAMPTON AV;;2;1480;Ranch;Aluminum/Vinyl;1;1955;5;1064;1;3;1;0;4800;2023-04-07;134500,00
1232;130916;Residential;2250563000;4740 N 74TH ST;;2;1480;Ranch;Aluminum/Vinyl;1;1954;5;988;1;3;2;0;5360;2023-05-19;123000,00
1233;130928;Residential;2250576000;4757 N 72ND ST;;2;1480;Ranch;Brick;1;1958;5;1148;1;3;1;1;5320;2023-06-06;190000,00
1234;130934;Residential;2250582000;4715 N 72ND ST;;2;1480;Ranch;Wood;1;1957;5;1117;1;3;1;1;7980;2023-03-03;105000,00
1235;130934;Residential;2250582000;4715 N 72ND ST;;2;1480;Ranch;Wood;1;1957;5;1117;1;3;1;1;7980;2023-11-21;214000,00
1236;130946;Residential;2250594000;4756 N 73RD ST;;2;1480;Ranch;Brick;1;1958;6;1148;1;3;1;1;5320;2023-08-25;108780,00
1237;130946;Residential;2250594000;4756 N 73RD ST;;2;1480;Ranch;Brick;1;1958;6;1148;1;3;1;1;5320;2023-12-08;183700,00
1238;130947;Residential;2250595000;4762 N 73RD ST;;2;1480;Ranch;Stone;1;1954;4;842;1;2;2;0;5985;2023-07-19;110000,00
1239;130951;Residential;2250599000;7107 W HAMPTON AV;;2;1480;Duplex N/S;Brick;2,0;1958;10;2600;2;6;2;0;4800;2023-11-21;224900,00
1240;131017;Residential;2250663000;4724 N 70TH ST;;2;1480;Ranch;Aluminum/Vinyl;1;1947;5;1102;1;3;1;0;8220;2023-07-24;155500,00
1241;131076;Residential;2250723000;4648 N 69TH ST;;2;1480;Ranch;Stone;1;1952;5;1163;1;2;1;0;10240;2023-05-01;140000,00
1242;131091;Residential;2250737100;4611 N 69TH ST;;2;1480;Cape Cod;Aluminum/Vinyl;1,5;1950;5;1224;1;4;1;0;10720;2023-10-17;122000,00
1243;131099;Residential;2250746000;4640 N 70TH ST;;2;1480;Cape Cod;Aluminum/Vinyl;1;1952;5;1111;1;3;1;0;5400;2023-06-16;185000,00
1244;131119;Residential;2250766000;4609 N 70TH ST;;2;1480;Cape Cod;Aluminum/Vinyl;1;1952;5;1019;1;3;1;1;5120;2023-03-14;152500,00
1245;131127;Residential;2250774000;4640 N 71ST ST;;2;1480;Ranch;Brick;1;1959;5;1130;1;3;1;1;7740;2023-02-28;199900,00
1246;131180;Residential;2250828000;4612 N 75TH ST;;2;1480;Ranch;Brick;1;1959;6;1135;1;3;1;1;4800;2023-01-27;145000,00
1247;131185;Residential;2250833000;4644 N 75TH ST;;2;1480;Ranch;Aluminum/Vinyl;1;1958;5;1028;1;3;2;0;4800;2023-11-28;225000,00
1248;131188;Residential;2250836000;4660 N 75TH ST;;2;1480;Ranch;Aluminum/Vinyl;1;1958;5;1028;1;3;1;1;4800;2023-05-16;215000,00
1249;131243;Residential;2250935000;4420 N 69TH ST;;2;1480;Ranch;Brick;1;1956;5;1165;1;3;1;0;5160;2023-12-14;117900,00
1250;131308;Residential;2251001000;4253 N 68TH ST;;2;1490;Cape Cod;Aluminum/Vinyl;1,5;1955;7;1344;1;4;1;0;7380;2023-07-13;125000,00
1251;131354;Residential;2251048100;4308 N 70TH ST;;2;1480;Ranch;Brick;1;1959;5;1204;1;3;1;0;5043;2023-07-18;200000,00
1252;131357;Residential;2251051000;4307 N 69TH ST;;2;1480;Ranch;Brick;1;1958;5;1195;1;3;2;0;5043;2023-01-25;205000,00
1253;131366;Residential;2251060000;4480 N 70TH ST;;2;1480;Colonial;Aluminum/Vinyl;2,0;1948;6;1267;1;3;1;1;5330;2023-02-06;155000,00
1254;131388;Residential;2251082000;4461 N 69TH ST;;2;1480;Ranch;Aluminum/Vinyl;1;1955;5;1171;1;3;2;0;9675;2023-12-19;177000,00
1255;131392;Residential;2251086000;4572 N 70TH ST;;2;1480;Cape Cod;Aluminum/Vinyl;1;1957;5;1241;1;3;2;0;5586;2023-06-08;170000,00
1256;131472;Residential;2251168000;7027 W CONGRESS ST;;2;1480;Cape Cod;Aluminum/Vinyl;1;1951;5;1260;1;3;1;1;5280;2023-01-05;165000,00
1257;131502;Residential;2251198000;4236 N 71ST ST;;2;1480;Cape Cod;Wood;1,5;1951;7;1673;1;4;2;0;7260;2023-09-28;180000,00
1258;131511;Residential;2251207000;4213 N 70TH ST;;2;1480;Ranch;Brick;1;1960;5;1179;1;2;2;0;4800;2023-03-31;85000,00
1259;131511;Residential;2251207000;4213 N 70TH ST;;2;1480;Ranch;Brick;1;1960;5;1179;1;2;2;0;4800;2023-09-15;240000,00
1260;131528;Residential;2251224000;4247 N 71ST ST;;2;1480;Ranch;Brick;1;1957;5;1227;1;3;1;1;6050;2023-09-07;152000,00
1261;131535;Residential;2251231000;7100 W HOPE AV;;2;1480;Ranch;Brick;1;1957;5;1232;1;3;1;1;5160;2023-09-25;150000,00
1262;131583;Lg Apartment;2259998111;4648 N 76TH ST;;2;6673;AP1 (Conventional Apt with 4-6 Units);Brick;2,0;1960;NULL;4070;4;NULL;0;0;8964;2023-06-28;373000,00
1263;131644;Residential;2260061000;4503 N 65TH ST;;2;1490;Cape Cod;Aluminum/Vinyl;1,5;1942;7;1826;1;4;1;1;7800;2023-05-19;172000,00
1264;131754;Residential;2260269000;4597 N 60TH ST;;2;1490;Ranch;Aluminum/Vinyl;1;1953;5;1143;1;3;1;0;4800;2023-08-14;179900,00
1265;131763;Residential;2260278000;6025 W SPENCER PL;;2;1490;Ranch;Brick;1;1956;5;1247;1;3;1;0;4800;2023-04-07;199000,00
1266;131781;Residential;2260296000;6234 W LEON TRCE;;2;1490;Ranch;Stone;1;1958;6;1631;1;3;1;1;9600;2023-05-22;152000,00
1267;131787;Residential;2260302000;6146 W LEON TRCE;;2;1490;Ranch;Brick;1;1958;5;1152;1;3;1;0;4800;2023-05-19;142000,00
1268;131797;Residential;2260312000;6209 W SPENCER PL;;2;1490;Cape Cod;Brick;1;1959;7;1575;1;3;2;1;5400;2023-08-08;202000,00
1269;131819;Residential;2260334000;6306 W LEON TRCE;;2;1490;Ranch;Brick;1;1958;5;1105;1;3;2;0;4800;2023-09-19;163000,00
1270;131821;Residential;2260336000;6305 W LEON TRCE;;2;1490;Cape Cod;Aluminum/Vinyl;1;1950;8;1552;1;4;2;1;9600;2023-04-28;215000,00
1271;131912;Residential;2260572000;6556 W MEDFORD AV;;2;1490;Cape Cod;Brick;1;1955;4;1074;1;3;2;0;4800;2023-04-19;155000,00
1272;131920;Residential;2260580000;6502 W MEDFORD AV;;2;1490;Cape Cod;Stone;1,5;1936;6;1482;1;3;1;1;4800;2023-04-14;224000,00
1273;131949;Residential;2260612000;6654-6656 W CONSTANCE AV;;2;1490;Duplex N/S;Aluminum/Vinyl;2,0;1958;10;1978;2;6;2;0;4477;2023-11-17;236000,00
1274;131952;Residential;2260617100;6729 W MEDFORD AV;;2;1490;Cape Cod;Brick;1;1941;5;1431;1;4;1;1;10390;2023-06-09;140000,00
1275;131972;Residential;2260637000;4613 N 67TH ST;;2;1490;Ranch;Brick;1;1958;5;1148;1;3;1;0;4800;2023-11-02;167500,00
1276;131986;Residential;2260651000;6645 W CONSTANCE AV;;2;1490;Cape Cod;Aluminum/Vinyl;1;1956;5;1068;1;3;1;0;4800;2023-09-28;160000,00
1277;132013;Residential;2260678000;4651-4655 N 66TH ST;;2;1490;Duplex N/S;Brick;1;1958;8;1916;2;4;2;0;9600;2023-11-10;180000,00
1278;132052;Residential;2260807000;4447 N 67TH ST;;2;1490;Cape Cod;Brick;1;1951;5;1158;1;3;1;0;5250;2023-01-31;174900,00
1279;132134;Residential;2260889000;4459 N 64TH ST;;2;1490;Cape Cod;Block;1;1947;7;1309;1;5;1;1;5460;2023-06-16;165000,00
1280;132138;Residential;2260893000;4437 N 64TH ST;;2;1490;Duplex N/S;Aluminum/Vinyl;2,0;1964;9;2102;2;5;2;0;5460;2023-10-05;142500,00
1281;132152;Residential;2260907000;4442 N 65TH ST;;2;1490;Res O/S A & 1/2;Aluminum/Vinyl;1;1925;6;1021;1;3;1;0;5460;2023-07-06;185000,00
1282;132158;Residential;2260913000;4476 N 65TH ST;;2;1490;Cottage;Aluminum/Vinyl;1;1930;6;1108;1;3;1;1;5460;2023-10-11;157000,00
1283;132163;Residential;2260918000;4465 N 63RD ST;;2;1490;Ranch;Brick;1;1958;5;1237;1;3;1;1;5460;2023-06-30;190000,00
1284;132168;Residential;2260922100;4441 N 63RD ST;;2;1490;Ranch;Brick;1;1956;5;1139;1;3;1;1;10920;2023-09-01;210000,00
1285;132192;Residential;2260947000;4453 N 62ND ST;;2;1490;Cape Cod;Aluminum/Vinyl;1;1941;4;698;1;2;2;0;6192;2023-09-19;177000,00
1286;132231;Residential;2260985000;6123 W MEDFORD AV;;2;1490;Ranch;Aluminum/Vinyl;1;1963;5;1172;1;3;1;1;5400;2023-09-18;145000,00
1287;132240;Residential;2260996000;6029 W FOND DU LAC AV;;2;1490;Duplex O/S;Aluminum/Vinyl;1,5;1943;8;1699;2;4;2;0;4800;2023-05-04;200000,00
1288;132265;Residential;2261023000;4359-4361 N 67TH ST;;2;1490;Duplex N/S;Brick;1,5;1956;8;1681;2;3;2;0;7500;2023-05-12;145000,00
1289;132318;Residential;2261074000;4331 N 65TH ST;;2;1490;Ranch;Aluminum/Vinyl;1;1956;4;860;1;2;1;0;5460;2023-10-26;130000,00
1290;132346;Residential;2261102000;4327 N 64TH ST;;2;1490;Cape Cod;Aluminum/Vinyl;1,5;1948;5;1288;1;3;2;0;5460;2023-02-26;119600,00
1291;132346;Residential;2261102000;4327 N 64TH ST;;2;1490;Cape Cod;Aluminum/Vinyl;1,5;1948;5;1288;1;3;2;0;5460;2023-11-14;231000,00
1292;132354;Residential;2261110000;4318 N 65TH ST;;2;1490;Res O/S A & 1/2;Aluminum/Vinyl;1;1930;6;1046;1;3;1;0;5460;2023-02-01;85000,00
1293;132374;Residential;2261130000;4225 N 67TH ST;;2;1490;Ranch;Aluminum/Vinyl;1;1957;5;978;1;3;1;0;5000;2023-05-31;175000,00
1294;132390;Residential;2261146000;4260-4262 N 68TH ST;;2;1490;Duplex N/S;Masonry/Frame;2,0;1957;10;2592;2;6;3;0;4400;2023-12-19;200000,00
1295;132398;Residential;2261154000;4257 N 66TH ST;;2;1490;Ranch;Aluminum/Vinyl;1;1956;5;1126;1;3;1;1;5000;2023-03-23;108000,00
1296;132398;Residential;2261154000;4257 N 66TH ST;;2;1490;Ranch;Aluminum/Vinyl;1;1956;5;1126;1;3;1;1;5000;2023-08-31;251000,00
1297;132415;Residential;2261172000;4246 N 67TH ST;;2;1490;Ranch;Aluminum/Vinyl;1;1956;5;1145;1;3;1;1;5000;2023-05-30;203000,00
1298;132494;Residential;2270023111;4651 N 51ST BL;;7;1150;Cape Cod;Wood;1;1938;6;1212;1;3;1;0;5474;2023-09-26;180000,00
1299;132608;Residential;2270120100;4706 N 56TH ST;;7;1150;Triplex;Aluminum/Vinyl;2,0;1935;12;1831;3;5;2;1;6557;2023-04-26;110000,00
1300;132621;Residential;2270132100;4609 N 54TH ST;;7;1150;Ranch;Stone;1;1954;6;1064;1;3;1;0;10203;2023-01-17;160000,00
1301;132761;Residential;2270356000;5317 W LINCOLN CREEK DR;;7;1560;Ranch;Brick;1;1947;5;1038;1;2;1;0;6042;2023-11-02;80000,00
1302;132767;Residential;2270362000;4467 N 53RD ST;;7;1560;Cape Cod;Brick;1,5;1948;6;1541;1;4;2;0;4920;2023-10-25;155000,00
1303;132787;Residential;2270410000;5840 W PARKWAY DR;;7;1150;Ranch;Brick;1;1959;5;1223;1;3;1;1;10100;2023-12-22;175000,00
1304;132801;Residential;2270426000;4744 N 58TH ST;;7;1150;Ranch;Aluminum/Vinyl;1;1955;5;1104;1;3;1;0;6840;2023-10-26;169900,00
1305;132818;Residential;2270510000;4514 N 60TH ST;;7;1560;Cape Cod;Aluminum/Vinyl;1;1941;10;1174;1;6;2;0;5520;2023-10-09;150000,00
1306;132819;Residential;2270511000;4508-A N 60TH ST;;7;1560;Duplex O/S;Brick;1,5;1940;6;1468;2;3;2;0;5520;2023-11-20;157000,00
1307;132821;Residential;2270513000;4503 N 58TH ST;;7;1560;Cape Cod;Asphalt/Other;1,5;1937;7;1449;1;4;1;1;5520;2023-09-27;105000,00
1308;132837;Residential;2270529000;4463 N 58TH ST;;7;1560;Colonial;Wood;2,0;1939;4;1111;1;3;1;0;5520;2023-07-27;76000,00
1309;132892;Residential;2270584000;4461 N 56TH ST;;7;1560;Cape Cod;Aluminum/Vinyl;1;1937;5;976;1;3;1;0;4800;2023-06-14;150000,00
